"","It feels like your body is struggling to sustain itself, as your overuse of the athame's magic has taken its toll on you.  It might be a good idea to stop using that damn thing for a while...","","アサメによる魔術を使いすぎて身体に悪影響が及び、立っているだけでも一苦労です。あんな恐ろしい魔道具はしばらく放っておいた方が賢明です..."
"","It fits in my collection. Want to sell these to me?","","それを私のコレクションに加えたい。売ってもらえるかな？"
"","It has a big smile on its face.","","にっこりと笑みを浮かべています。"
"","It has a blank, dead stare","","うつろな死んだ目をしています。"
"","It has a bored expression on its face.","","退屈そうな顔をしています。"
"","It has a cartoonishly drunk expression on its face.","","漫画的な酔っぱらった表情が描かれています。"
"","It has a friendly face.","","友好的な表情です。"
"","It has a half smile on its face.","","顔に半笑いを浮かべています。"
"","It has a pixel art smile for a face.","","顔面にドット絵で笑顔が表現されています。"
"","It has a puzzled look on its face.","","戸惑っているように見えます。"
"","It has a questioning look on its face.","","いぶかしそうな顔つきです。"
"","It has a smile with two big blank eyes.","","大きくうつろな2つの目を見開き、笑みを浮かべています。"
"","It has an angry expression on its face.","","怒りの表情を浮かべています。"
"","It has an excited expression on its face.","","興奮しているような顔つきです。"
"","It has the power to draw upon the energy lingering in holes in reality, the portals that remain.  The damage has already been done, but this is one step that may enable us to regain some degree of control, and ensure the continued existence of our world, not to mention the survival of humanity.  Use the power that this act grants you, and you will see for yourself what follows.  You will know when the full fruit of this effort has been rewarded, seek me out when this has occurred.","","剣は、現実世界に開いた穴、いわゆるポータルに残留しているエネルギーを吸い取る力を持っている。世界は既に傷ついてしまったが、この仕事は、人類の生存だけでなく、世界がこれからも存続できるようにある程度の制御を取り戻す第一歩なんだ。吸い取って得た力を使えば、次の段階に進める。これを繰り返せば、ある時努力が報われたと気づくような事が起こるはずだ。その時がきたら、また私に会いに来てくれ。"
"","It is His will, that we remain free of mutation?","","私が変異しないことが、神の望みなのか？"
"","It is SOFTWARE BUG.","","ソフトウェアのバグです。"
"","It is a chain with iron balls at the tip of the iron ball chain. In addition to striking an iron ball to strike it, you can also lock down the chain so your foe can not move.","","チェーンの先端に鉄球を取り付けた武器です。鉄球を使って敵を打ちのめす他に、チェーンで敵を拘束することもできます。"
"","It is a small sword with a popping mechanism stored inside the glove. It was able to store and deploy instantaneously, and it was heavily used to assassinate key people.","","グローブの内側の飛び出し機構に取り付けた短剣です。素早く収納/展開でき、要人の暗殺に多用されていました。"
"","It is an honor to see you again, Chosen.  How may I help you?","","選ばれし者よ、また会えて光栄だ。何か助けが必要か？"
"","It is best to work through this for yourself, and thus I cannot do it for you.  But I can offer advice and some degree of assistance.  The main things you will need are His sacred word, Oaths to The Chalice.  You'll also need to consult Sanguine Codex to decipher the original spell.","","これは君自身が成すべきことであるから、代わってやることはできない。しかし、ある程度の助言や援助なら可能だ。最も重要なのは「聖杯への誓い」に書かれた聖句だ。そして、掛けられた呪いを調べるには「鮮血の写本」という本を参照する必要がある。"
"","It is blind and very slow, slower than a human snail, but it'll devour you and causes deadly injuries getting near it... Now get going!","","ヒルの親玉は盲目で非常にのろい。ヒトマイマイよりのろまだが、ひとたび近づけば致命的な攻撃を受け、貪り尽くされることだろう...さあ、行ってこい！"
"","It is broken but has been set and just needs time to heal.","","折れた部位は適切に固定されており、完治まで時間が必要です。"
"","It is bugged!","","バグが発生しています！"
"","It is impossible to move!","","まったく移動できません！"
